1.1111638598598788, 1.2807357212003883
3.094746155820264, 1.599225556631172
5.22102528431002, 1.8906098741529531
7.632285261563844, 2.14811229428848
10.044921293133282, 2.337850919651501
12.742125357172103, 2.514036786060019
16.00860309158123, 2.656340755082285
19.559924069322868, 2.7715392061955475
23.253941879593874, 2.8596321393998068
28.938559862834907, 2.9206195546950635
34.481719462430625, 2.947725072604066
39.456843840540074, 2.947725072604066
44.005528986240144, 2.947725072604066
50.260383877872435, 2.9273959341723135
55.235921072276575, 2.907066795740562
60.06917425044603, 2.89351403678606
67.03531161782018, 2.846079380445305
73.57473454192186, 2.8121974830590517
81.39347516325165, 2.7783155856727975
86.36914996308735, 2.751210067763796
91.48697117372618, 2.7241045498547924
97.59981725998688, 2.696999031945789
103.42850813007291, 2.6631171345595357
107.97774369749922, 2.636011616650533
115.08547705395029, 2.6156824782187797
119.91900544298286, 2.588576960309778
125.03696425905324, 2.554695062923524
130.72337111290457, 2.5275895450145205
138.3998277179997, 2.500484027105519
144.37052739345728, 2.4733785091965155
152.04725920941553, 2.4327202323330113
159.8657246198822, 2.4123910939012587
170.95424550597863, 2.358180058083253
179.34157177052094, 2.3242981606969995
186.44944273240353, 2.297192642787996
193.6993224996577, 2.2768635043562444
198.6747220886303, 2.2633107454017427
