0.9986026168424935, 6.8238141335914815
2.1432045965718345, 6.457889641819942
3.429127354514936, 6.132623426911907
5.4238556904318145, 5.902226524685382
7.846261707642125, 5.610842207163602
10.554474206205867, 5.244917715392063
12.978118672300237, 4.892545982575024
15.683303851369622, 4.6757018393030005
19.666981095077787, 4.499515972894482
24.50367440903627, 4.316553727008712
30.762244647320728, 4.113262342691191
38.44255420449957, 3.8964181994191676
45.695323685816525, 3.7337850919651503
53.658550010286, 3.5847047434656343
60.62620103740735, 3.4627299128751208
68.87261934003061, 3.3678606001936107
77.68789849672947, 3.2594385285575997
86.36061842633052, 3.1713455953533405
94.46447750185598, 3.096805421103582
103.84792948547266, 3.0087124878993228
111.52507411772558, 2.947725072604066
126.16835611735266, 2.839303000968054
138.25258990622876, 2.751210067763796
149.05681797071895, 2.696999031945789
157.87085867853375, 2.649564375605034
168.6754995593186, 2.5750242013552764
178.4844275373238, 2.5343659244917722
191.27884295848926, 2.4733785091965155
198.24498032586345, 2.4259438528557604
